key	text	tooltip
regions_onscreen_att_reg_transcaspia_kath	Urgench	true
regions_battle_name_att_reg_arabia_felix_omana	Bahla	true
regions_battle_name_bel_reg_neustria_turonorum	Turonorum	true
regions_battle_name_att_reg_asia_synnada	Dorylaion	true
regions_battle_name_att_reg_britannia_inferior_eboracum	York	true
regions_battle_name_att_reg_lugdunensis_rotomagus	Rouen	true
regions_battle_name_cha_reg_sardinia_and_corsica_olbia	Olbia	true
regions_battle_name_bel_reg_byzacena_hadrumentum	Hadrumentum	true
regions_onscreen_cha_reg_pictland_scone	Scone	true
regions_battle_name_bel_sea_lake	Lake	true
regions_onscreen_bel_reg_neustria_paris	Paris	true
regions_onscreen_att_reg_mediterraneus_orientalis_rhodes	Rhodes	true
regions_battle_name_cha_reg_marca_media_caceres	Caceres	true
regions_battle_name_cha_reg_croatia_jadra	Jadra	true
regions_onscreen_cha_reg_bavaria_augsburg	Augsburg	true
regions_battle_name_cha_reg_moravia_nitra	Nitra	true
regions_onscreen_bel_reg_mauretania_sitifensis_sitifis	Sitifis	true
regions_onscreen_cha_reg_wilzi_cottbus	Cottbus	true
regions_onscreen_att_reg_frisia_flevum	Groningen	true
regions_onscreen_att_reg_lusitania_pax_augusta	Evora	true
regions_battle_name_att_reg_khwarasan_abarshahr	Nishapur	true
regions_battle_name_cha_sea_gulf_of_lion	Gulf of Lion	true
regions_onscreen_cha_reg_sicilia_syracuse	Syracuse	true
regions_onscreen_cha_reg_sicilia_panormos	Panormos	true
regions_battle_name_cha_reg_valencia_cartagena	Cartagena	true
regions_onscreen_cha_reg_provence_arles	Arles	true
regions_battle_name_att_reg_dacia_apulum	Gyulafehervar	true
regions_onscreen_att_reg_macedonia_dyrrhachium	Dyrrhachium	true
regions_battle_name_bel_reg_terra_incognita_transalpina	Terra Incognita	true
regions_battle_name_att_reg_macedonia_corinthus	Mystras	true
regions_battle_name_cha_reg_bohemia_praha	Praha	true
regions_onscreen_att_sea_oceanus_gallicus	Mare Gallicum	true
regions_onscreen_cha_sea_atlantic_ocean	Atlantic Ocean	true
regions_battle_name_cha_reg_benevento_benevento	Benevento	true
regions_onscreen_cha_reg_austrasia_trier	Trier	true
regions_onscreen_bel_reg_africa_proconsularis_thuburbo	Thuburbo	true
regions_onscreen_att_reg_media_atropatene_rhaga	Ray	true
regions_battle_name_att_reg_transcaspia_dahistan	Gorgan	true
regions_battle_name_att_reg_scandza_alabu	Aarhus	true
regions_battle_name_cha_reg_rome_siena	Siena	true
regions_battle_name_att_reg_britannia_superior_corinium	Bristol	true
regions_onscreen_att_reg_libya_ptolemais	Barca	true
regions_onscreen_att_reg_khwarasan_harey	Herat	true
regions_battle_name_att_reg_syria_tyrus	Acre	true
regions_battle_name_att_reg_sarmatia_asiatica_samandar	Derbent	true
regions_battle_name_att_reg_germano_sarmatia_duna	Riga	true
regions_onscreen_bel_reg_novempopulania_tolosa	Tolosa	true
regions_battle_name_att_reg_caledonia_et_hibernia_eildon	Edinburgh	true
regions_onscreen_cha_reg_eastphalia_hildesheim	Hildesheim	true
regions_battle_name_att_reg_bithynia_nicomedia	Nicaea	true
regions_onscreen_bel_reg_africa_proconsularis_carthago	Carthago	true
regions_onscreen_bel_reg_terra_incognita	Terra Incognita	true
regions_onscreen_att_sea_mare_gallicum	Sinus Gallicus	true
regions_onscreen_bel_sea_mare_gallicum	Mare Gallicum	true
regions_onscreen_att_sea_mare_cilicium	Mare Levantinum	true
regions_battle_name_bel_reg_tarraconensis_caesaraugusta	Caesaraugusta	true
regions_battle_name_att_reg_tripolitana_macomades	Surt	true
regions_onscreen_cha_reg_brittany_st_malo	St-Malo	true
regions_battle_name_att_reg_caledonia_et_hibernia_eblana	Dublin	true
regions_battle_name_bel_reg_apulia_et_calabria_hydruntum	Hydruntum	true
regions_battle_name_bel_reg_zeugitana_hippo_regis	Hippo Regis	true
regions_battle_name_att_reg_asia_ephesus	Smyrna	true
regions_battle_name_bel_reg_sardinia_et_corsica_aleria	Aleria	true
regions_onscreen_bel_reg_tarraconensis_barcino	Barcino	true
regions_onscreen_att_reg_spahan_spahan	Isfahan	true
regions_onscreen_cha_reg_ulster_grinan_of_ailech	Grinan of Ailech	true
regions_battle_name_bel_reg_flaminia_et_picenum_pisaurum	Pisaurum	true
regions_onscreen_att_reg_sarmatia_europaea_olbia	Bilgorod	true
regions_onscreen_bel_reg_tuscia_et_umbria_pisae	Pisae	true
regions_onscreen_bel_reg_mauretania_tingitana_rusaddir	Rusaddir	true
regions_battle_name_att_reg_palaestinea_aelia_capitolina	Jerusalem	true
regions_battle_name_cha_reg_franconia_hallstadt	Hallstadt	true
regions_onscreen_bel_reg_africa_proconsularis_hippo_diarrhytus	Hippo Diarrhytus	true
regions_onscreen_att_reg_aethiopia_adulis	Massawa	true
regions_battle_name_cha_sea_adriatic_sea	Adriatic Sea	true
regions_onscreen_bel_sea_mare_tyrrhenum	Mare Tyrrhenum	true
regions_battle_name_att_sea_lake	Lake	true
regions_battle_name_att_reg_sarmatia_asiatica_anacopia	Bata	true
regions_onscreen_att_reg_pannonia_savaria	Veszprem	true
regions_battle_name_att_reg_osroene_amida	Diyarbakir	true
regions_onscreen_att_sea_mare_tyrrhenum	Mare Tyrrhenum	true
regions_battle_name_bel_reg_mauretania_sitifensis_cirta	Cirta	true
regions_onscreen_cha_reg_leon_valladoid	Valladoid	true
regions_battle_name_cha_reg_croatia_ptuj	Ptuj	true
regions_battle_name_cha_reg_sardinia_and_corsica_ajaccio	Ajaccio	true
regions_battle_name_att_sea_mare_indicum	Mare Arabicum	true
regions_battle_name_att_reg_libya_augila	Awjila	true
regions_onscreen_cha_reg_carinthia_lorch	Lorch	true
regions_battle_name_cha_reg_east_neustria_reims	Reims	true
regions_battle_name_att_reg_syria_emesa	Homs	true
regions_onscreen_bel_reg_sicilia_panormus	Panormus	true
regions_battle_name_att_sea_mare_caspium	Mare Caspium	true
regions_battle_name_bel_reg_campania_et_samnium_neapolis	Neapolis	true
regions_battle_name_cha_reg_east_neustria_troyes	Troyes	true
regions_battle_name_bel_reg_apulia_et_calabria_sipontum	Sipontum	true
regions_onscreen_att_reg_dacia_petrodava	Suceava	true
regions_onscreen_bel_reg_neustria_portus_namnetum	Portus Namnetum	true
regions_battle_name_att_reg_thracia_marcianopolis	Tarnovo	true
regions_battle_name_cha_reg_bohemia_iglau	Iglau	true
regions_battle_name_cha_reg_marca_media_salamanca	Salamanca	true
regions_onscreen_att_reg_tarraconensis_tarraco	Barcelona	true
regions_battle_name_bel_reg_dalmatia_tarsatica	Tarsatica	true
regions_battle_name_bel_reg_gallaecia_brigantium	Brigantium	true
regions_battle_name_att_reg_maxima_sequanorum_octodurus	Bern	true
regions_onscreen_att_reg_arabia_felix_eudaemon	Aden	true
regions_battle_name_cha_reg_northumbria_bamburgh	Bamburgh	true
regions_onscreen_att_sea_mare_aegyptum	Mare Aegyptum	true
regions_onscreen_att_reg_dalmatia_domavia	Ras	true
regions_onscreen_cha_reg_swabia_speyer	Speyer	true
regions_battle_name_att_reg_germania_lupfurdum	Brandenburg	true
regions_battle_name_bel_reg_apulia_et_calabria_tarentum	Tarentum	true
regions_onscreen_cha_reg_brittany_quimper	Quimper	true
regions_battle_name_cha_sea_straight_of_gibraltar	Straight of Gibraltar	true
regions_onscreen_cha_reg_toledo_toledo	Toledo	true
regions_onscreen_cha_reg_lombardy_pavia	Pavia	true
regions_battle_name_att_reg_lugdunensis_lugdunum	Lyon	true
regions_onscreen_att_sea_mare_suebicum	Sinus Codanus	true
regions_onscreen_bel_sea_mare_ibericum	Mare Ibericum	true
regions_onscreen_att_sea_mare_ibericum	Mare Gaditanum	true
regions_battle_name_cha_reg_wilzi_lipsk	Lipsk	true
regions_onscreen_bel_reg_austrasia_augustobona_tricassium	Augustobona Tricassium	true
regions_onscreen_att_reg_phazania_dimmidi	Biskra	true
regions_onscreen_cha_reg_calabria_taranto	Taranto	true
regions_onscreen_cha_reg_navarre_pamplona	Pamplona	true
regions_battle_name_cha_reg_pictland_dumbarton	Dumbarton	true
regions_battle_name_att_sea_mare_aegaeum	Mare Aegaeum	true
regions_battle_name_bel_reg_brittany_osismorum	Osismorum	true
regions_onscreen_att_reg_mediterraneus_occidentalis_ajax	Ajaccio	true
regions_onscreen_att_reg_phazania_cydamus	Ghadames	true
regions_battle_name_cha_reg_croatia_sisak	Sisak	true
regions_battle_name_att_reg_liguria_genua	Genoa	true
regions_battle_name_bel_reg_liguria_genua	Genua	true
regions_battle_name_bel_reg_picenum_suburbicarium_asculum	Asculum	true
regions_onscreen_att_sea_mare_illyricum	Mare Illyricum	true
regions_battle_name_att_reg_asia_cyzicus	Cyzicus	true
regions_battle_name_cha_reg_obodrites_havelberg	Havelberg	true
regions_battle_name_att_reg_armenia_duin	Dvin	true
regions_onscreen_cha_reg_moravia_mosaburg	Mosaburg	true
regions_battle_name_cha_sea_bay_of_biscay	Bay of Biscay	true
regions_battle_name_cha_reg_west_neustria_rennes	Rennes	true
regions_battle_name_cha_reg_west_neustria_bayeux	Bayeux	true
regions_onscreen_cha_reg_wessex_london	London	true
regions_onscreen_bel_reg_praeualitana_epidaurum	Epidaurum	true
regions_battle_name_att_reg_aegyptus_oxyrhynchus	Cairo	true
regions_battle_name_att_reg_scandza_hafn	Roskilde	true
regions_onscreen_cha_reg_provence_nice	Nice	true
regions_onscreen_att_reg_aquitania_elusa	Toulouse	true
regions_onscreen_bel_reg_baetica_hispalis	Hispalis	true
regions_battle_name_att_sea_mare_africum	Mare Africum	true
regions_onscreen_att_reg_sarmatia_europaea_chersonessus	Caffa	true
regions_onscreen_cha_reg_terra_incognita	Terra Incognita	true
regions_battle_name_cha_reg_jutland_ribe	Ribe	true
regions_onscreen_cha_reg_burgundy_lyon	Lyon	true
